http://www.dukesmalibu.com,Malibu,Duke's Malibu,90265,,(310) 317-0777,http://www.yellowpages.com/malibu-ca/mip/dukes-malibu-1365618?lid=1365618,4.5 stars,CA,-118.63596,"21150 Pacific Coast Hwy,",34.03692,http://www.yellowpages.com/malibu-ca/restaurants
http://www.malibuseafood.com,Malibu,Malibu Fish & Seafood,90265,,(310) 456-3430,http://www.yellowpages.com/malibu-ca/mip/malibu-fish-seafood-1703859?lid=1703859,4.0 stars,CA,-118.73467,"25653 Pacific Coast Hwy,",34.03343,http://www.yellowpages.com/malibu-ca/restaurants
http://www.moonshadowsmalibu.com,Malibu,Moonshadows Malibu,90265,,(310) 456-3010,http://www.yellowpages.com/malibu-ca/mip/moonshadows-malibu-5192998?lid=5192998,3.5 stars,CA,-118.61878,"20356 Pacific Coast Hwy,",34.03773,http://www.yellowpages.com/malibu-ca/restaurants
http://www.neptunesnet.com,Malibu,Neptune's Net Seafood,90265,,(310) 457-3095,http://www.yellowpages.com/malibu-ca/mip/neptunes-net-seafood-4481308?lid=4481308,4.0 stars,CA,-118.96222,"42505 Pacific Coast Hwy,",34.052837,http://www.yellowpages.com/malibu-ca/restaurants
http://www.reelinnmalibu.com/,Malibu,Reel Inn Fresh Fish Restaurant,90265,,(310) 456-8221,http://www.yellowpages.com/malibu-ca/mip/reel-inn-fresh-fish-restaurant-6406692?lid=6406692,4.0 stars,CA,-118.58265,"18661 Pacific Coast Hwy,",34.039288,http://www.yellowpages.com/malibu-ca/restaurants
http://www.thesunsetrestaurant.com,Malibu,Sunset Restaurant & Beach,90265,,(310) 457-5521,http://www.yellowpages.com/malibu-ca/mip/sunset-restaurant-beach-474240987?lid=474240987,4.0 stars,CA,-118.81659,"6800 Westward Beach Rd,",34.01089,http://www.yellowpages.com/malibu-ca/restaurants
,Malibu,Malibu Kitchen & Gourmet Country Market,90265,,(310) 456-7845,http://www.yellowpages.com/malibu-ca/mip/malibu-kitchen-gourmet-country-market-5453262?lid=5453262,2.5 stars,CA,-118.68538,"3900 Cross Creek Rd,",34.0358,http://www.yellowpages.com/malibu-ca/restaurants
http://www.fishgrill.com,Malibu,Fish Grill,90265,,(310) 456-8585,http://www.yellowpages.com/malibu-ca/mip/fish-grill-473150725?lid=473150725,0.0 stars,CA,-118.67626,"22935 Pacific Coast Hwy,",34.03774,http://www.yellowpages.com/malibu-ca/restaurants
http://www.paradisecovemalibu.com/beachcafe/index09.html,Malibu,Paradise Cove Beach Cafe,90265,,(310) 457-2503,http://www.yellowpages.com/malibu-ca/mip/paradise-cove-beach-cafe-415848?lid=415848,3.0 stars,CA,-118.7867,"28128 Pacific Coast Hwy,",34.02411,http://www.yellowpages.com/malibu-ca/restaurants
http://www.kristysmalibu.com,Malibu,Kristy's,90265,,(310) 457-2602,http://www.yellowpages.com/malibu-ca/mip/kristys-466024770?lid=466024770,0.0 stars,CA,-118.81688,"6506 Westward Beach Rd,",34.016644,http://www.yellowpages.com/malibu-ca/restaurants
http://www.geoffreysmalibu.com,Malibu,Geoffrey's Restaurant,90265,,(310) 457-1519,http://www.yellowpages.com/malibu-ca/mip/geoffreys-restaurant-470895909?lid=470895909,3.5 stars,CA,-118.77114,"27400 Pacific Coast Hwy,",34.02559,http://www.yellowpages.com/malibu-ca/restaurants
http://www.savorymalibu.com/,Malibu,Savory,90265,,(310) 589-8997,http://www.yellowpages.com/malibu-ca/mip/savory-456350743?lid=456350743,2.0 stars,CA,-118.80933,"29169 Heathercliff Rd,",34.020847,http://www.yellowpages.com/malibu-ca/restaurants
http://www.noburestaurants.com,Malibu,Malibu Mutt,90265,,(310) 456-1211,http://www.yellowpages.com/malibu-ca/mip/malibu-mutt-1326646?lid=1326646,3.0 stars,CA,-118.685524,"3835 Cross Creek Rd Ste 2,",34.03659,http://www.yellowpages.com/malibu-ca/restaurants
http://www.thebeachcombercafe.com,Malibu,Beach Comber Cafe,90265,,(310) 456-9800,http://www.yellowpages.com/malibu-ca/mip/beach-comber-cafe-6549962?lid=6549962,4.0 stars,CA,-118.67685,"23000 Pacific Coast Hwy,",34.03745,http://www.yellowpages.com/malibu-ca/restaurants
http://terrarestaurantla.com,Malibu,Terra Restaurant,90265,,(310) 456-1221,http://www.yellowpages.com/malibu-ca/mip/terra-restaurant-4895415?lid=4895415,3.5 stars,CA,-118.638596,"21337 Pacific Coast Hwy,",34.037292,http://www.yellowpages.com/malibu-ca/restaurants
http://www.countrykitchenrestaurants.com,Malibu,Country Kitchen,90265,,(310) 456-8708,http://www.yellowpages.com/malibu-ca/mip/country-kitchen-460297706?lid=460297706,1.0 stars,CA,-118.63682,"21239 Pacific Coast Hwy,",34.036976,http://www.yellowpages.com/malibu-ca/restaurants
http://beaurivagerestaurant.menutoeat.com,Malibu,Beaurivage Restaurant,90265,,(310) 456-5733,http://www.yellowpages.com/malibu-ca/mip/beaurivage-restaurant-2500321?lid=2500321,3.0 stars,CA,-118.742874,"26025 Pacific Coast Hwy,",34.033154,http://www.yellowpages.com/malibu-ca/restaurants
,Malibu,Giovanni Ristorante Italiano,90265,,(310) 317-6769,http://www.yellowpages.com/malibu-ca/mip/giovanni-ristorante-italiano-453579770?lid=453579770,4.0 stars,CA,-118.658844,"22235 Pacific Coast Hwy,",34.03923,http://www.yellowpages.com/malibu-ca/restaurants
http://www.charliesmalibu.com,Malibu,Charlie's,90265,,(310) 456-3132,http://www.yellowpages.com/malibu-ca/mip/charlies-460479543?lid=460479543,0.0 stars,CA,-118.67321,"22821 Pacific Coast Hwy,",34.03889,http://www.yellowpages.com/malibu-ca/restaurants
http://www.platemalibu.com,Malibu,Plate Restaurant,90265,,(310) 317-6800,http://www.yellowpages.com/malibu-ca/mip/plate-restaurant-15532435?lid=15532435,0.0 stars,CA,-118.66664,"22601 Pacific Coast Hwy,",34.0396,http://www.yellowpages.com/malibu-ca/restaurants
http://www.spruzzomalibu.com,Malibu,Spruzzo's,90265,,(310) 457-8282,http://www.yellowpages.com/malibu-ca/mip/spruzzos-5910014?lid=5910014,3.0 stars,CA,-118.81825,"29575 Pacific Coast Hwy,",34.01672,http://www.yellowpages.com/malibu-ca/restaurants
,Malibu,Malibu Ranch Market,90265,,(310) 463-6660,http://www.yellowpages.com/malibu-ca/mip/malibu-ranch-market-456516099?lid=456516099,0.0 stars,CA,-118.81825,"29575 Pacific Coast Hwy,",34.01672,http://www.yellowpages.com/malibu-ca/restaurants
http://www.tradinoimalibu.com,Malibu,Tradinoi,90265,,(310) 456-0169,http://www.yellowpages.com/malibu-ca/mip/tradinoi-1739831?lid=1739831,4.0 stars,CA,-118.685524,"3835 Cross Creek Rd,",34.03659,http://www.yellowpages.com/malibu-ca/restaurants
http://damoresfamouspizza.com,Malibu,D'amore's Pizza Express,90265,,(310) 208-7077,http://www.yellowpages.com/malibu-ca/mip/damores-pizza-express-10655602?lid=10655602,4.0 stars,CA,-118.66664,"22601 Pacific Coast Hwy,",34.0396,http://www.yellowpages.com/malibu-ca/restaurants
http://www.guidosmalibu.com,Malibu,Guido's Restaurant Malibu,90265,,(310) 456-1979,http://www.yellowpages.com/malibu-ca/mip/guidos-restaurant-malibu-17238835?lid=17238835,4.0 stars,CA,-118.68541,"3874 Cross Creek Rd,",34.035988,http://www.yellowpages.com/malibu-ca/restaurants
http://www.coralbeachcantina.net,Malibu,Coral Beach Cantina,90265,,(310) 457-5503,http://www.yellowpages.com/malibu-ca/mip/coral-beach-cantina-8131014?lid=8131014,3.5 stars,CA,-118.814575,"29350 Pacific Coast Hwy,",34.01844,http://www.yellowpages.com/malibu-ca/restaurants
http://www.lasalsa.com/,Malibu,La Salsa Fresh Mexican Grill,90265,,(310) 317-9466,http://www.yellowpages.com/malibu-ca/mip/la-salsa-fresh-mexican-grill-473536046?lid=473536046,0.0 stars,CA,-118.672966,"22800 Pacific Coast Hwy,",34.038956,http://www.yellowpages.com/malibu-ca/restaurants
,Malibu,Nobu Malibu,90265,,(310) 456-3299,http://www.yellowpages.com/malibu-ca/mip/nobu-malibu-480734172?lid=480734172,0.0 stars,CA,-118.66713,"22619 Pacific Coast Hwy,",34.03958,http://www.yellowpages.com/malibu-ca/restaurants
http://www.tavernatony.com,Malibu,Taverna Tony,90265,,(310) 317-9667,http://www.yellowpages.com/malibu-ca/mip/taverna-tony-533484?lid=533484,3.5 stars,CA,-118.68567,"23410 Civic Center Way,",34.036785,http://www.yellowpages.com/malibu-ca/restaurants
,Malibu,Soba Living,90265,,(310) 456-3777,http://www.yellowpages.com/malibu-ca/mip/soba-living-472529386?lid=472529386,0.0 stars,CA,-118.6732,"22814 Pacific Coast Hwy,",34.038895,http://www.yellowpages.com/malibu-ca/restaurants
,Malibu,The Collection,90265,,(310) 457-2602,http://www.yellowpages.com/malibu-ca/mip/the-collection-451322512?lid=451322512,3.0 stars,CA,-118.81688,"6506 Westward Beach Rd,",34.016644,http://www.yellowpages.com/malibu-ca/restaurants?page=2
,Malibu,Point Pizza,90265,,(310) 457-2838,http://www.yellowpages.com/malibu-ca/mip/point-pizza-467706364?lid=467706364,3.5 stars,CA,-118.80933,"29169 Heathercliff Rd,",34.020847,http://www.yellowpages.com/malibu-ca/restaurants?page=2
http://www.mrchow.com,Malibu,MR CHOW- Malibu,90265,,(310) 456-7600,http://www.yellowpages.com/malibu-ca/mip/mr-chow-malibu-475159093?lid=475159093,0.0 stars,CA,-118.68636,"3835 Cross Creek Rd,",34.035767,http://www.yellowpages.com/malibu-ca/restaurants?page=2
http://www.spruzzomalibu.com,Malibu,Savory Restaurant,90265,,(310) 457-8282,http://www.yellowpages.com/malibu-ca/mip/savory-restaurant-474789888?lid=474789888,0.0 stars,CA,-118.81825,"29575 Pacific Coast Hwy,",34.01672,http://www.yellowpages.com/malibu-ca/restaurants?page=2
,Malibu,Kaishin Malibu,90265,,(310) 317-9777,http://www.yellowpages.com/malibu-ca/mip/kaishin-malibu-479809306?lid=479809306,0.0 stars,CA,-118.69118,"23715 Malibu Rd,",34.033756,http://www.yellowpages.com/malibu-ca/restaurants?page=2
,Malibu,Zuma Beach Food Stand,90265,,(310) 589-0699,http://www.yellowpages.com/malibu-ca/mip/zuma-beach-food-stand-481191401?lid=481191401,0.0 stars,CA,-118.82824,"30024 Pacific Coast Hwy,",34.020542,http://www.yellowpages.com/malibu-ca/restaurants?page=2
,Malibu,Hero Tech Inc,90265,,(424) 644-0699,http://www.yellowpages.com/malibu-ca/mip/hero-tech-inc-473583671?lid=473583671,0.0 stars,CA,-118.95595,"11817 Ellice St,",34.051624,http://www.yellowpages.com/malibu-ca/restaurants?page=2
,Malibu,Vie De Paris,90265,,(310) 317-0834,http://www.yellowpages.com/malibu-ca/mip/vie-de-paris-6606701?lid=6606701,0.0 stars,CA,-118.64272,"21424 Deerpath Ln,",34.04276,http://www.yellowpages.com/malibu-ca/restaurants?page=2
,Malibu,Creative Zest Collaboration,90265,,(310) 459-1948,http://www.yellowpages.com/malibu-ca/mip/creative-zest-collaboration-30545018?lid=30545018,0.0 stars,CA,-118.57315,"3732 Seahorn Dr,",34.045624,http://www.yellowpages.com/malibu-ca/restaurants?page=2
,Malibu,Getty Villa Cafe,90265,,(310) 440-6810,http://www.yellowpages.com/malibu-ca/mip/getty-villa-cafe-466014846?lid=466014846,0.0 stars,CA,-118.568924,"17985 Pacific Coast Hwy,",34.041985,http://www.yellowpages.com/malibu-ca/restaurants?page=2
