http://www.pizzeria312.com,Simi Valley,Pizzeria 312,93063,,(805) 527-9999,http://www.yellowpages.com/simi-valley-ca/mip/pizzeria-312-475028892?lid=427964223,1.0 stars,CA,-118.71908,"3921 Cochran St,",34.279057,http://www.yellowpages.com/simi-valley-ca/restaurants
http://roundtablepizza.com,Simi Valley,Round Table Pizza,93065,,(805) 526-7000,http://www.yellowpages.com/simi-valley-ca/mip/round-table-pizza-479828990?lid=1000084702687,4.0 stars,CA,-118.76141,"2345 Erringer Rd Ste. 100,",34.277733,http://www.yellowpages.com/simi-valley-ca/restaurants
http://www.goldentigerchinese.com,Simi Valley,Golden Tiger Chinese Restaurant,93065,,(805) 520-9022,http://www.yellowpages.com/simi-valley-ca/mip/golden-tiger-chinese-restaurant-8348267?lid=400331996,0.0 stars,CA,-118.79625,"1494 Madera Rd Ste C,",34.266964,http://www.yellowpages.com/simi-valley-ca/restaurants
http://www.redsbarbecue.net,Simi Valley,Red's B B Q & Grillery,93065,,(805) 581-9076,http://www.yellowpages.com/simi-valley-ca/mip/reds-b-b-q-grillery-455041114?lid=455041114,3.5 stars,CA,-118.738464,"3090 Cochran St,",34.279007,http://www.yellowpages.com/simi-valley-ca/restaurants
http://www.eggsnthings.net,Simi Valley,Eggs N Things,93065,,(805) 527-0055,http://www.yellowpages.com/simi-valley-ca/mip/eggs-n-things-6083838?lid=6083838,3.5 stars,CA,-118.7403,"2955 Cochran St Ste A2,",34.279003,http://www.yellowpages.com/simi-valley-ca/restaurants
http://www.bartonssteakandseafood.com,Simi Valley,Barton's Steak & Seafood,93065,,(805) 955-9997,http://www.yellowpages.com/simi-valley-ca/mip/bartons-steak-seafood-3474232?lid=3474232,5.0 stars,CA,-118.7666,"1627 E Los Angeles Ave,",34.2718,http://www.yellowpages.com/simi-valley-ca/restaurants
http://sutters4dining.com,Simi Valley,Sutter's Mill,93063,,(805) 520-4797,http://www.yellowpages.com/simi-valley-ca/mip/sutters-mill-6377255?lid=6377255,3.0 stars,CA,-118.71952,"3885 Cochran St Suite A,",34.27905,http://www.yellowpages.com/simi-valley-ca/restaurants
http://www.slidersbargrill.com,Simi Valley,Sliders Bar & Grill,93065,,(805) 823-4756,http://www.yellowpages.com/simi-valley-ca/mip/sliders-bar-grill-460722709?lid=460722709,1.0 stars,CA,-118.76887,"1555 Simi Town Center Way # 595,",34.28292,http://www.yellowpages.com/simi-valley-ca/restaurants
http://www.vivalapastasimivalley.com,Simi Valley,Viva La Pasta,93065,,(805) 522-4249,http://www.yellowpages.com/simi-valley-ca/mip/viva-la-pasta-7717474?lid=7717474,3.5 stars,CA,-118.80991,"525 Country Club Dr,",34.252975,http://www.yellowpages.com/simi-valley-ca/restaurants
http://www.oliviostrattoria.net,Simi Valley,Olivios Trattoria,93065,,(805) 791-3705,http://www.yellowpages.com/simi-valley-ca/mip/olivios-trattoria-470261050?lid=470261050,1.0 stars,CA,-118.78601,"585 E Los Angeles Ave,",34.27178,http://www.yellowpages.com/simi-valley-ca/restaurants
